coinc_event_id,far,snr,mass,mchirp
55568,0.147479784954,6.68059233602,2.5874723196,1.07739138603
82054,9.30667994208e-14,11.5138127672,2.85006308556,1.2338912487
103215,0.661470747811,6.50835812703,3.41919994354,1.38235354424
50183,6.77615019487e-07,9.46400340959,2.73390889168,1.16598951817
39862,0.188026661458,6.45679029097,2.70494294167,1.14576649666
105495,0.277803549247,6.61030839104,3.12494695187,1.35856115818
127440,0.00755709848675,7.34383962923,3.63215410709,1.44235885143
133333,0.196112383484,6.53815551147,3.9289560318,1.44483315945
23236,1.26413279525e-15,19.958311335,2.13175809383,0.923998773098
59944,0.149104189796,6.68761714956,2.70818185806,1.12134492397
27554,0.197503145978,6.08002378302,2.52817052603,1.06073343754
80006,0.0141770449858,7.48200096518,3.02350091934,1.2300337553
147297,1.49993531674e-09,10.2135696345,3.65069901943,1.5869281292
105455,0.438079390466,6.78998720519,3.02456510067,1.3149523735
75762,1.6106370103e-10,10.412975777,2.89146399498,1.25712811947
92032,1.31908542324,6.33490165228,3.1416490078,1.35664200783
135530,0.023228199686,7.18802376468,3.9437379837,1.54013943672
86341,1.61507814197,6.34008335491,2.95306897163,1.25819396973
133358,0.0772926777755,6.66554271519,3.41157793999,1.46815514565
114462,0.00211894090433,8.20480228028,3.43389296532,1.49276268482
27503,0.28796355026,6.20084315081,2.13866305351,0.930022120476
103681,0.318699368043,6.68462235746,3.3287678957,1.37592196465
37553,0.050993083248,7.31919223087,2.18471503258,0.95003682375
71188,2.72465894234,6.56969292481,2.97730302811,1.29276943207
100218,0.194998922676,6.36686238496,3.43063670397,1.32805871964
124496,3.16209692319e-05,8.69078771885,3.30588006973,1.43587005138
60077,2.21112428988,5.93125752163,2.73666703701,1.14042401314
81002,0.0209988362887,7.73511371063,2.99710202217,1.30302357674
17320,0.0225060735588,7.05546143635,2.06577008963,0.893607199192
32185,0.183924674868,6.63850941073,2.07133507729,0.900995969772
64229,0.774327863916,6.76420962818,2.55827194452,1.06956398487
47650,1.06087337425,6.63377402711,2.5389289856,1.10395884514
105975,0.00206525739636,7.64557737952,3.13472092152,1.31661319733
106215,0.1993951708,6.92643132758,3.66105985641,1.38084924221
49715,0.0758896807914,6.68268070081,2.5304479599,1.07525491714
69466,0.867575467127,6.51164466335,2.82856094837,1.22980105877
97295,1.47779569146,6.29520777486,3.13765895367,1.36408174038
131536,0.190114166288,6.56189906438,3.85873496532,1.50755679607
17081,0.020761895718,6.81790952024,2.41498303413,1.05010092258
93099,0.163258992308,6.9546433885,3.38639509678,1.33185386658
130501,1.53172848729,6.28431713103,3.34887802601,1.42611539364
56299,0.323842020888,6.42557670034,2.72670477629,1.12080669403
140268,0.51597844616,6.67532876555,3.89688408375,1.69384765625
22094,0.673399450935,6.36910429444,2.23879396915,0.973032176495
62446,0.00020285546606,8.94462836376,2.66714203358,1.15966916084
32922,2.37621079356,5.97120036267,2.1124689579,0.917986989021
145118,1.08932548634,6.08739454219,3.83510291576,1.5872644186
92419,1.26413279525e-15,15.1289420648,3.07913696766,1.33865964413
70446,5.74313403795e-05,8.39528520799,3.08970201015,1.3033272028
33104,0.000351944960863,8.03269735996,2.36899381876,1.00410163403
139337,0.58879502695,6.8556183476,3.97215092182,1.64248216152
56570,0.074987196119,6.76937647042,2.68771803379,1.14775657654
60427,0.000938309968504,7.86386990749,2.74090397358,1.14321982861
115816,0.195903892122,7.02687482009,3.37529504299,1.46730899811
124100,0.102706306031,6.58050734842,3.30446302891,1.4365401268
137086,6.74118033837e-10,10.1348935611,3.80316388607,1.57420992851
144717,0.447672502679,6.52739266143,3.95898604393,1.62323892117
154521,0.3180368019,6.38696325017,3.99999988079,1.55420660973
104489,8.459629746e-11,11.0870102711,3.34645712376,1.35384821892
47284,0.0667862727696,7.26701732677,2.70295906067,1.14435756207
59583,2.913799471e-09,10.2309963892,2.5647560358,1.11518132687
153186,1.11390955939,5.99467874436,3.85024392605,1.67358922958
90301,3.19518747951,6.05649483306,3.36986356974,1.30839598179
53728,0.0658884643663,6.52154274346,2.57857227325,1.08391940594
153692,0.000723693993594,7.96340183849,3.89651107788,1.55942702293
30810,1.02663781965,6.20371975477,2.47451204062,1.04695630074
50410,1.05049519524,6.21830248039,2.52376902103,1.09737288952
15655,0.0357792647318,6.64697069005,2.48510092497,1.05480754375
39293,2.17687753553,5.7673673275,2.72136294842,1.15720665455
74899,0.0855359998629,6.35128198131,2.80934405327,1.22145211697
125192,0.14293212518,6.96444931787,3.33899199963,1.43999385834
40285,1.92346315302e-06,9.13207770988,2.76175498962,1.18564343452
36810,0.0383500236944,7.09654867025,2.40126895905,1.02980184555
84736,1.99334369051,6.59257033078,2.90646195412,1.25786197186
45417,0.2905958037,6.73771925183,2.58440303802,1.12371873856
111165,1.50169829629,6.52465096952,3.26406896114,1.40581536293
75451,0.151780787017,6.82064284784,2.76551198959,1.20240867138
115337,0.00934377412686,7.88940572573,3.98287403584,1.47162032127
64473,0.000852599300298,7.73678442032,2.59129095078,1.12671124935
80618,0.0780322261592,6.98398700358,2.80838704109,1.21934485435
68262,0.0325370766052,6.89715748934,3.33572208881,1.30320870876
42478,0.756741889401,6.01269755115,2.63358902931,1.09652078152
103229,0.0612330025109,6.62773919407,3.03854191303,1.32102692127
113928,0.158055661755,6.7481609945,3.15941905975,1.33324027061
20570,0.114487347047,6.82474250035,2.2272259593,0.962213695049
25674,0.419689873615,6.35308907483,2.31056296825,0.995462954044
144612,1.95701824855,6.05552302209,3.99999988079,1.56805992126
79668,0.27210376215,6.92384263658,3.25817680359,1.27315747738
69629,1.02118115947,6.84653198957,3.04088294506,1.25525903702
18323,0.825281402446,6.40281653929,2.38787209988,1.03236579895
54044,0.372357912472,6.22984638535,2.59599602222,1.10954844952
128246,0.0821145408118,7.33564986989,3.7779109478,1.44227778912
111115,0.0700481291617,6.50589558278,3.53836894035,1.37306177616
23396,0.179875370515,6.6856313068,2.42781603336,1.05567896366
118951,0.383759141812,6.61642886316,3.73944187164,1.46954810619
